cliente_id,frecuencia_compra,monto_total_gastado,monto_promedio_compra,dias_desde_ultima_compra,antiguedad_cliente_meses,canal_principal,numero_productos_distintos,reseña_id,texto_reseña,fecha_reseña,producto_categoria,longitud_reseña
514,18.0,6520.26,450.0,62.0,19.0,web,2.0,1514,"Muy recomendable, volvería a comprar.",2025-12-16,Electrónica,5
515,29.0,7291.22,362.53,63.0,56.0,tienda_fisica,12.0,1515,Relación calidad-precio aceptable.,2025-03-10,Retail,3
516,18.0,6987.2,166.24,30.0,66.0,web,7.0,1516,Relación calidad-precio aceptable.,2025-03-15,Hogar,3
517,28.0,117.41,312.61,92.0,46.0,tienda_fisica,10.0,1517,Entrega rápida y buen empaque.,2025-03-03,Ropa,5
518,17.0,4166.43,97.38,25.0,32.0,web,10.0,1518,"El servicio fue regular, podría mejorar.",2025-04-02,Ropa,6
519,11.0,936.6,474.15,74.0,50.0,web,13.0,1519,"El servicio fue regular, podría mejorar.",2025-07-28,Hogar,6
520,6.0,1003.84,190.48,91.0,56.0,móvil,15.0,1520,Entrega rápida y buen empaque.,2025-05-10,Servicios,5
521,7.0,2305.07,493.11,82.0,11.0,web,6.0,1521,El producto llegó defectuoso.,2025-08-20,Retail,4
522,29.0,6081.29,491.36,8.0,48.0,tienda_fisica,2.0,1522,"Buen producto, la calidad es excelente y llegó rápido.",2025-03-28,Retail,9
523,,,,-10.0,200.0,123,50.0,1523,,2025-07-11,,0
524,6.0,5375.38,488.37,13.0,20.0,web,10.0,1524,"Muy recomendable, volvería a comprar.",2025-07-11,Servicios,5
525,27.0,8199.0,34.56,5.0,69.0,móvil,15.0,1525,Excelente atención y variedad de productos.,2025-03-03,Servicios,6
526,12.0,6846.17,303.25,22.0,13.0,móvil,8.0,1526,"El servicio fue regular, podría mejorar.",2025-04-09,Retail,6
527,30.0,6601.96,419.25,101.0,58.0,tienda_fisica,2.0,1527,"Muy recomendable, volvería a comprar.",2025-12-09,Retail,5
528,5.0,2432.54,412.44,25.0,52.0,móvil,1.0,1528,Entrega rápida y buen empaque.,2025-07-03,Servicios,5
529,-5.0,abc,,400.0,200.0,,50.0,1529,producto,2025-12-26,,1
530,10.0,3237.15,234.99,26.0,38.0,móvil,11.0,1530,No estoy satisfecho con la compra.,2025-08-07,Ropa,6
531,1.0,4937.83,174.33,62.0,50.0,móvil,5.0,1531,"Muy recomendable, volvería a comprar.",2025-09-12,Electrónica,5
532,7.0,9470.46,167.42,76.0,70.0,móvil,3.0,1532,"Buen producto, la calidad es excelente y llegó rápido.",2025-11-25,Electrónica,9
533,,,-50.0,,200.0,,-3.0,1533,,2025-12-17,,0
534,17.0,3739.7,355.61,117.0,28.0,tienda_fisica,2.0,1534,Excelente atención y variedad de productos.,2025-08-23,Ropa,6
535,23.0,2075.9,119.23,82.0,2.0,web,1.0,1535,"El servicio fue regular, podría mejorar.",2025-07-15,Retail,6
536,0.0,abc,,-10.0,,,-3.0,1536,,2025-07-10,electronica,0
537,5.0,6007.58,318.45,34.0,55.0,móvil,11.0,1537,Excelente atención y variedad de productos.,2025-10-20,Electrónica,6
538,29.0,6550.7,458.59,53.0,2.0,tienda_fisica,7.0,1538,No estoy satisfecho con la compra.,2025-07-31,Retail,6
539,20.0,153.78,352.41,6.0,58.0,web,3.0,1539,Relación calidad-precio aceptable.,2025-12-06,Hogar,3
540,6.0,9027.06,254.5,24.0,69.0,web,6.0,1540,"El servicio fue regular, podría mejorar.",2025-03-27,Electrónica,6
541,18.0,2900.07,430.64,34.0,14.0,móvil,13.0,1541,Relación calidad-precio aceptable.,2025-03-03,Hogar,3
542,7.0,1314.79,497.87,61.0,62.0,web,2.0,1542,"Muy recomendable, volvería a comprar.",2025-02-27,Electrónica,5
543,-5.0,-100,,400.0,,,,1543,,2025-03-15,,0
544,25.0,2143.79,172.6,73.0,2.0,web,3.0,1544,No estoy satisfecho con la compra.,2025-06-24,Ropa,6
545,15.0,2046.46,329.18,51.0,49.0,móvil,3.0,1545,Entrega rápida y buen empaque.,2025-05-30,Servicios,5
546,11.0,6597.22,230.66,112.0,57.0,web,2.0,1546,No estoy satisfecho con la compra.,2025-05-06,Servicios,6
547,5.0,5493.88,172.43,15.0,9.0,móvil,7.0,1547,Excelente atención y variedad de productos.,2025-09-23,Ropa,6
548,12.0,432.38,452.73,88.0,30.0,tienda_fisica,1.0,1548,Entrega rápida y buen empaque.,2025-07-15,Servicios,5
549,-5.0,-100,-50.0,400.0,200.0,,-3.0,1549,producto,2025-01-11,???,1
550,10.0,6871.82,205.65,117.0,31.0,móvil,11.0,1550,El producto llegó defectuoso.,2025-09-09,Ropa,4
551,30.0,8990.84,238.03,113.0,47.0,móvil,4.0,1551,"Muy recomendable, volvería a comprar.",2025-03-15,Hogar,5
552,0.0,,-50.0,,,WEB,-3.0,1552,ok,2025-01-22,???,1
553,13.0,1293.99,320.72,27.0,52.0,tienda_fisica,7.0,1553,No estoy satisfecho con la compra.,2025-08-02,Ropa,6
554,15.0,3667.42,176.49,52.0,18.0,móvil,12.0,1554,El producto llegó defectuoso.,2025-09-29,Hogar,4
555,0.0,abc,,,200.0,WEB,,1555,producto,2025-07-11,,1
556,16.0,1131.07,333.07,39.0,53.0,web,1.0,1556,Excelente atención y variedad de productos.,2025-04-13,Hogar,6
557,999.0,-100,,-10.0,200.0,123,-3.0,1557,12345,2025-07-17,,1
558,21.0,4048.67,395.29,26.0,20.0,web,7.0,1558,Excelente atención y variedad de productos.,2025-06-12,Retail,6
559,11.0,6123.06,386.43,68.0,5.0,tienda_fisica,11.0,1559,"Muy recomendable, volvería a comprar.",2025-02-19,Servicios,5
560,30.0,8629.38,45.32,110.0,12.0,web,6.0,1560,"Buen producto, la calidad es excelente y llegó rápido.",2025-07-02,Electrónica,9
561,-5.0,,,400.0,,WEB,,1561,ok,2025-06-23,,1
562,26.0,5640.78,452.39,20.0,21.0,móvil,7.0,1562,"El servicio fue regular, podría mejorar.",2025-03-02,Retail,6
563,18.0,5545.6,245.39,36.0,32.0,tienda_fisica,2.0,1563,Excelente atención y variedad de productos.,2025-12-06,Hogar,6
564,5.0,8808.31,246.95,62.0,22.0,móvil,13.0,1564,"Buen producto, la calidad es excelente y llegó rápido.",2025-01-11,Electrónica,9
565,15.0,8945.18,485.74,86.0,45.0,móvil,15.0,1565,Excelente atención y variedad de productos.,2025-06-23,Hogar,6
566,5.0,6259.11,345.14,118.0,20.0,móvil,2.0,1566,Excelente atención y variedad de productos.,2025-12-09,Electrónica,6
567,,abc,,-10.0,200.0,movil,50.0,1567,,2025-08-02,electronica,0
568,17.0,2838.45,269.81,118.0,4.0,móvil,8.0,1568,No estoy satisfecho con la compra.,2025-06-13,Retail,6
569,9.0,4516.86,227.82,6.0,35.0,web,12.0,1569,Relación calidad-precio aceptable.,2025-12-03,Servicios,3
570,5.0,8726.8,464.74,2.0,3.0,web,5.0,1570,"Buen producto, la calidad es excelente y llegó rápido.",2025-07-14,Retail,9
571,-5.0,abc,,400.0,,,,1571,12345,2025-07-07,???,1
572,5.0,9431.92,365.18,71.0,25.0,móvil,8.0,1572,Entrega rápida y buen empaque.,2025-05-25,Hogar,5
573,-5.0,-100,-50.0,-10.0,-1.0,,-3.0,1573,ok,2025-04-01,,1
574,25.0,919.5,56.2,93.0,2.0,web,12.0,1574,No estoy satisfecho con la compra.,2025-06-24,Ropa,6
575,19.0,6279.96,438.25,59.0,43.0,tienda_fisica,13.0,1575,Excelente atención y variedad de productos.,2025-12-07,Electrónica,6
576,0.0,abc,-50.0,-10.0,-1.0,,50.0,1576,,2025-02-16,,0
577,-5.0,,,400.0,200.0,WEB,-3.0,1577,,2025-09-01,,0
578,16.0,2916.23,344.56,111.0,8.0,tienda_fisica,8.0,1578,Excelente atención y variedad de productos.,2025-04-05,Hogar,6
579,9.0,1481.73,280.16,25.0,16.0,web,12.0,1579,No estoy satisfecho con la compra.,2025-02-08,Servicios,6
580,999.0,abc,,400.0,,movil,50.0,1580,,2025-11-24,,0
581,0.0,abc,-50.0,400.0,200.0,,,1581,ok,2025-05-25,electronica,1
582,16.0,3475.02,371.8,80.0,56.0,web,2.0,1582,"El servicio fue regular, podría mejorar.",2025-12-12,Electrónica,6
583,24.0,6761.29,172.83,99.0,47.0,tienda_fisica,12.0,1583,"Buen producto, la calidad es excelente y llegó rápido.",2025-12-15,Hogar,9
584,24.0,8405.27,236.38,96.0,62.0,web,6.0,1584,Relación calidad-precio aceptable.,2025-09-13,Ropa,3
585,0.0,-100,-50.0,-10.0,200.0,,,1585,producto,2025-07-29,electronica,1
586,15.0,8693.39,242.91,20.0,19.0,móvil,12.0,1586,El producto llegó defectuoso.,2025-07-17,Retail,4
587,13.0,9898.13,323.45,52.0,47.0,web,1.0,1587,Entrega rápida y buen empaque.,2025-08-11,Servicios,5
588,19.0,9463.13,124.16,3.0,51.0,tienda_fisica,8.0,1588,Excelente atención y variedad de productos.,2025-03-18,Servicios,6
589,999.0,-100,,400.0,,WEB,-3.0,1589,12345,2025-04-08,,1
590,14.0,9475.94,96.71,86.0,8.0,tienda_fisica,6.0,1590,El producto llegó defectuoso.,2025-02-24,Hogar,4
591,,-100,-50.0,400.0,,movil,-3.0,1591,producto,2025-08-02,???,1
592,21.0,3140.59,316.87,79.0,16.0,móvil,10.0,1592,Entrega rápida y buen empaque.,2025-03-08,Servicios,5
593,12.0,5675.01,247.29,3.0,58.0,móvil,6.0,1593,Excelente atención y variedad de productos.,2025-08-02,Retail,6
594,999.0,,,400.0,,movil,50.0,1594,ok,2025-04-10,,1
595,23.0,5948.71,133.77,105.0,32.0,móvil,8.0,1595,No estoy satisfecho con la compra.,2025-10-16,Ropa,6
596,13.0,7514.41,319.33,11.0,68.0,web,8.0,1596,"El servicio fue regular, podría mejorar.",2025-08-25,Retail,6
597,15.0,3926.29,112.73,99.0,36.0,tienda_fisica,12.0,1597,"El servicio fue regular, podría mejorar.",2025-03-15,Retail,6
598,8.0,6349.04,177.06,106.0,62.0,web,9.0,1598,No estoy satisfecho con la compra.,2025-03-16,Hogar,6
599,20.0,8837.97,116.03,104.0,25.0,móvil,15.0,1599,Entrega rápida y buen empaque.,2025-11-02,Hogar,5
600,17.0,7998.54,155.58,102.0,49.0,móvil,7.0,1600,No estoy satisfecho con la compra.,2025-12-25,Electrónica,6
601,7.0,1483.39,32.14,84.0,54.0,web,2.0,1601,Relación calidad-precio aceptable.,2025-07-08,Retail,3
602,18.0,1611.94,233.19,41.0,14.0,web,15.0,1602,El producto llegó defectuoso.,2025-05-21,Hogar,4
603,10.0,1670.87,81.7,3.0,16.0,web,1.0,1603,"Muy recomendable, volvería a comprar.",2025-06-17,Ropa,5
604,27.0,7218.99,284.06,81.0,56.0,móvil,11.0,1604,Entrega rápida y buen empaque.,2025-06-15,Servicios,5
605,21.0,2864.94,291.5,73.0,6.0,móvil,15.0,1605,"Buen producto, la calidad es excelente y llegó rápido.",2025-09-19,Ropa,9
606,-5.0,-100,-50.0,-10.0,200.0,WEB,-3.0,1606,,2026-01-01,???,0
607,-5.0,,,-10.0,,movil,,1607,ok,2025-10-07,electronica,1
608,-5.0,-100,,-10.0,-1.0,,,1608,,2025-04-27,???,0
609,0.0,,-50.0,-10.0,-1.0,123,-3.0,1609,,2025-03-20,,0
610,11.0,3905.88,324.48,51.0,3.0,web,9.0,1610,Entrega rápida y buen empaque.,2025-05-29,Ropa,5
611,2.0,2041.24,37.28,30.0,63.0,tienda_fisica,1.0,1611,"El servicio fue regular, podría mejorar.",2025-06-28,Hogar,6
612,13.0,2167.14,277.39,118.0,37.0,tienda_fisica,5.0,1612,Excelente atención y variedad de productos.,2025-10-12,Retail,6
613,25.0,6095.8,180.55,42.0,34.0,móvil,7.0,1613,No estoy satisfecho con la compra.,2025-03-03,Servicios,6
614,20.0,9678.96,342.49,99.0,52.0,móvil,4.0,1614,"Muy recomendable, volvería a comprar.",2025-04-05,Electrónica,5
615,0.0,abc,,400.0,200.0,,-3.0,1615,,2025-10-31,,0
616,21.0,6279.87,292.09,114.0,33.0,móvil,4.0,1616,"Buen producto, la calidad es excelente y llegó rápido.",2025-09-19,Hogar,9
617,,-100,,400.0,,,50.0,1617,,2025-06-17,,0
618,30.0,4942.24,289.2,37.0,32.0,móvil,2.0,1618,Excelente atención y variedad de productos.,2025-11-12,Ropa,6
619,-5.0,-100,,-10.0,,,,1619,producto,2025-07-15,,1
620,12.0,2192.32,111.58,55.0,48.0,web,2.0,1620,"Buen producto, la calidad es excelente y llegó rápido.",2025-05-24,Electrónica,9
621,29.0,1244.76,88.08,59.0,27.0,web,2.0,1621,"Buen producto, la calidad es excelente y llegó rápido.",2025-11-22,Retail,9
622,6.0,192.72,61.33,31.0,59.0,tienda_fisica,14.0,1622,"Muy recomendable, volvería a comprar.",2025-10-24,Electrónica,5
623,23.0,5654.14,50.38,89.0,20.0,móvil,4.0,1623,"Buen producto, la calidad es excelente y llegó rápido.",2025-02-03,Retail,9
624,16.0,4353.25,243.54,23.0,2.0,móvil,10.0,1624,"Buen producto, la calidad es excelente y llegó rápido.",2025-01-23,Electrónica,9
625,7.0,8029.31,31.72,35.0,25.0,móvil,4.0,1625,"Muy recomendable, volvería a comprar.",2025-12-20,Retail,5
626,18.0,9523.86,254.49,30.0,7.0,web,5.0,1626,El producto llegó defectuoso.,2025-07-06,Electrónica,4
627,0.0,,,400.0,200.0,movil,50.0,1627,12345,2025-03-16,???,1
628,999.0,,,,,movil,-3.0,1628,,2025-12-11,???,0
629,12.0,9615.79,61.49,33.0,18.0,móvil,6.0,1629,El producto llegó defectuoso.,2025-07-03,Ropa,4
630,29.0,475.42,263.05,111.0,19.0,móvil,10.0,1630,Excelente atención y variedad de productos.,2025-06-24,Ropa,6
631,27.0,7933.16,415.85,51.0,11.0,tienda_fisica,14.0,1631,Excelente atención y variedad de productos.,2025-08-03,Servicios,6
632,17.0,1082.96,21.94,120.0,71.0,tienda_fisica,11.0,1632,"Buen producto, la calidad es excelente y llegó rápido.",2025-03-26,Ropa,9
633,4.0,3288.6,421.51,48.0,71.0,tienda_fisica,15.0,1633,"Muy recomendable, volvería a comprar.",2025-07-22,Retail,5
634,24.0,4109.58,380.75,14.0,29.0,móvil,11.0,1634,Entrega rápida y buen empaque.,2025-11-26,Servicios,5
635,29.0,7946.26,262.17,14.0,64.0,tienda_fisica,3.0,1635,"Buen producto, la calidad es excelente y llegó rápido.",2025-02-06,Servicios,9
636,10.0,8261.06,280.14,13.0,25.0,móvil,1.0,1636,El producto llegó defectuoso.,2025-01-09,Servicios,4
637,-5.0,-100,,,-1.0,,,1637,,2025-07-03,,0
638,11.0,3908.09,120.06,55.0,62.0,web,11.0,1638,Relación calidad-precio aceptable.,2025-11-11,Ropa,3
639,16.0,3230.34,34.9,90.0,61.0,tienda_fisica,14.0,1639,"Buen producto, la calidad es excelente y llegó rápido.",2025-07-16,Hogar,9
640,22.0,4928.57,33.12,5.0,63.0,web,13.0,1640,Entrega rápida y buen empaque.,2025-02-14,Hogar,5
641,8.0,7256.57,363.49,119.0,13.0,tienda_fisica,8.0,1641,"El servicio fue regular, podría mejorar.",2025-07-14,Electrónica,6
642,2.0,3262.58,285.26,91.0,58.0,web,4.0,1642,"Muy recomendable, volvería a comprar.",2025-11-11,Ropa,5
643,30.0,5087.63,53.17,24.0,60.0,web,5.0,1643,"Buen producto, la calidad es excelente y llegó rápido.",2025-12-23,Servicios,9
644,19.0,1220.8,268.03,23.0,58.0,tienda_fisica,5.0,1644,Relación calidad-precio aceptable.,2025-03-25,Electrónica,3
645,-5.0,abc,-50.0,-10.0,-1.0,123,,1645,12345,2025-09-06,electronica,1
646,-5.0,,-50.0,-10.0,,,50.0,1646,12345,2025-10-26,,1
647,4.0,1686.11,83.36,78.0,4.0,web,8.0,1647,"El servicio fue regular, podría mejorar.",2025-09-12,Hogar,6
648,23.0,5275.49,353.03,82.0,70.0,tienda_fisica,2.0,1648,"Buen producto, la calidad es excelente y llegó rápido.",2025-08-03,Hogar,9
649,3.0,698.49,146.13,86.0,46.0,móvil,8.0,1649,El producto llegó defectuoso.,2025-07-25,Hogar,4
650,1.0,1661.85,293.8,86.0,26.0,web,8.0,1650,"El servicio fue regular, podría mejorar.",2025-12-04,Servicios,6
651,16.0,714.85,399.2,24.0,53.0,móvil,2.0,1651,Relación calidad-precio aceptable.,2025-10-14,Ropa,3
652,0.0,abc,,-10.0,,WEB,-3.0,1652,ok,2025-09-19,,1
653,19.0,5328.67,165.61,104.0,18.0,web,6.0,1653,Relación calidad-precio aceptable.,2025-05-05,Ropa,3
654,16.0,4813.41,67.54,50.0,71.0,web,11.0,1654,"Muy recomendable, volvería a comprar.",2025-11-18,Servicios,5
655,28.0,5123.19,433.37,9.0,62.0,web,9.0,1655,Excelente atención y variedad de productos.,2025-02-07,Servicios,6
656,8.0,8288.36,215.07,97.0,56.0,web,1.0,1656,Entrega rápida y buen empaque.,2025-06-14,Hogar,5
657,13.0,4525.79,421.46,29.0,17.0,web,8.0,1657,Entrega rápida y buen empaque.,2025-11-11,Servicios,5
658,8.0,6009.84,158.06,99.0,10.0,tienda_fisica,7.0,1658,Excelente atención y variedad de productos.,2025-11-04,Hogar,6
659,-5.0,,,,,,,1659,,2025-11-29,,0
660,30.0,3116.01,475.28,66.0,63.0,móvil,7.0,1660,Entrega rápida y buen empaque.,2025-12-19,Retail,5
661,16.0,3403.9,351.88,44.0,69.0,tienda_fisica,9.0,1661,Excelente atención y variedad de productos.,2025-11-12,Ropa,6
662,28.0,2925.02,266.49,41.0,42.0,móvil,15.0,1662,Relación calidad-precio aceptable.,2025-05-03,Retail,3
663,27.0,3383.23,344.53,36.0,34.0,móvil,10.0,1663,No estoy satisfecho con la compra.,2025-08-06,Retail,6
664,26.0,7710.59,161.61,88.0,47.0,web,12.0,1664,Excelente atención y variedad de productos.,2025-10-05,Ropa,6
665,4.0,7259.7,440.55,82.0,32.0,web,4.0,1665,Excelente atención y variedad de productos.,2025-11-03,Hogar,6
666,12.0,2494.06,252.48,35.0,59.0,móvil,9.0,1666,"Muy recomendable, volvería a comprar.",2025-06-24,Servicios,5
667,-5.0,,,-10.0,-1.0,123,-3.0,1667,ok,2025-05-11,,1
668,17.0,5696.16,115.61,7.0,55.0,móvil,11.0,1668,Relación calidad-precio aceptable.,2025-09-08,Ropa,3
669,11.0,1238.48,106.93,47.0,7.0,móvil,1.0,1669,El producto llegó defectuoso.,2025-02-05,Hogar,4
670,-5.0,abc,,-10.0,-1.0,123,50.0,1670,,2025-10-18,electronica,0
671,,,,-10.0,-1.0,,-3.0,1671,producto,2025-11-13,electronica,1
672,27.0,2401.81,31.02,75.0,41.0,móvil,13.0,1672,Entrega rápida y buen empaque.,2025-04-23,Ropa,5
673,-5.0,-100,-50.0,400.0,200.0,,50.0,1673,producto,2025-05-19,,1
674,28.0,4093.7,136.17,79.0,22.0,web,15.0,1674,No estoy satisfecho con la compra.,2025-03-30,Electrónica,6
675,8.0,6728.06,228.89,111.0,50.0,móvil,8.0,1675,"Buen producto, la calidad es excelente y llegó rápido.",2025-04-20,Electrónica,9
676,999.0,-100,,400.0,,,-3.0,1676,12345,2025-10-05,???,1
677,26.0,8757.71,184.3,3.0,64.0,web,9.0,1677,El producto llegó defectuoso.,2025-11-12,Hogar,4
678,12.0,1487.93,57.13,108.0,49.0,móvil,3.0,1678,No estoy satisfecho con la compra.,2025-07-26,Ropa,6
679,,-100,,-10.0,,movil,50.0,1679,12345,2025-08-29,electronica,1
680,21.0,6990.93,237.08,103.0,3.0,tienda_fisica,7.0,1680,No estoy satisfecho con la compra.,2025-10-20,Ropa,6
681,999.0,abc,,,-1.0,,,1681,12345,2025-05-11,,1
682,999.0,-100,-50.0,-10.0,200.0,movil,50.0,1682,ok,2025-09-22,electronica,1
683,12.0,527.39,129.72,91.0,21.0,web,2.0,1683,El producto llegó defectuoso.,2025-11-12,Electrónica,4
684,17.0,9323.5,237.49,38.0,19.0,web,14.0,1684,"El servicio fue regular, podría mejorar.",2025-08-12,Retail,6
685,,-100,-50.0,-10.0,-1.0,WEB,50.0,1685,12345,2025-01-27,,1
686,18.0,4728.97,223.17,22.0,31.0,tienda_fisica,1.0,1686,Relación calidad-precio aceptable.,2025-04-11,Servicios,3
687,9.0,8182.03,105.79,16.0,60.0,web,9.0,1687,"El servicio fue regular, podría mejorar.",2025-07-08,Electrónica,6
688,8.0,7879.74,176.23,22.0,35.0,web,9.0,1688,Excelente atención y variedad de productos.,2025-01-11,Ropa,6
689,6.0,531.03,94.84,17.0,31.0,web,14.0,1689,Excelente atención y variedad de productos.,2025-11-08,Hogar,6
690,8.0,4576.69,360.9,92.0,32.0,tienda_fisica,3.0,1690,"Muy recomendable, volvería a comprar.",2025-11-24,Retail,5
691,5.0,55.71,241.17,103.0,63.0,web,11.0,1691,El producto llegó defectuoso.,2025-07-22,Electrónica,4
692,21.0,9435.69,189.89,78.0,52.0,tienda_fisica,13.0,1692,"Muy recomendable, volvería a comprar.",2025-05-09,Hogar,5
693,5.0,8058.15,119.31,77.0,48.0,móvil,14.0,1693,"Muy recomendable, volvería a comprar.",2025-06-02,Servicios,5
694,,,-50.0,,,,-3.0,1694,12345,2025-01-09,???,1
695,0.0,abc,,,-1.0,WEB,-3.0,1695,producto,2025-01-09,???,1
696,13.0,4690.17,243.3,113.0,27.0,móvil,8.0,1696,"Muy recomendable, volvería a comprar.",2025-03-08,Retail,5
697,29.0,6418.23,68.62,48.0,7.0,web,6.0,1697,Excelente atención y variedad de productos.,2025-08-27,Servicios,6
698,20.0,2974.81,414.13,71.0,62.0,tienda_fisica,1.0,1698,"El servicio fue regular, podría mejorar.",2025-09-03,Hogar,6
699,0.0,-100,-50.0,-10.0,200.0,movil,50.0,1699,ok,2025-10-15,,1
700,,-100,,,,,50.0,1700,producto,2025-08-24,,1
701,-5.0,abc,-50.0,,,movil,,1701,ok,2025-09-21,electronica,1
702,999.0,,,400.0,200.0,123,50.0,1702,,2025-05-17,,0
703,999.0,,,-10.0,-1.0,WEB,-3.0,1703,producto,2025-06-05,,1
704,0.0,,-50.0,,200.0,WEB,50.0,1704,12345,2025-05-11,,1
705,6.0,8595.46,147.44,62.0,9.0,web,4.0,1705,"El servicio fue regular, podría mejorar.",2025-08-28,Electrónica,6
706,3.0,6710.7,409.61,44.0,48.0,web,14.0,1706,"El servicio fue regular, podría mejorar.",2025-08-29,Hogar,6
707,21.0,6666.17,272.82,86.0,67.0,móvil,11.0,1707,Entrega rápida y buen empaque.,2025-05-23,Ropa,5
708,14.0,4859.79,177.51,66.0,39.0,web,8.0,1708,"Buen producto, la calidad es excelente y llegó rápido.",2025-07-27,Servicios,9
709,-5.0,-100,-50.0,-10.0,-1.0,123,,1709,ok,2025-03-20,electronica,1
710,14.0,7438.11,221.26,43.0,39.0,tienda_fisica,2.0,1710,Entrega rápida y buen empaque.,2025-05-05,Ropa,5
711,-5.0,,,,-1.0,,,1711,ok,2025-08-31,,1
712,10.0,2395.04,441.97,63.0,51.0,móvil,10.0,1712,"El servicio fue regular, podría mejorar.",2025-04-20,Retail,6
713,20.0,8055.07,181.33,77.0,42.0,web,10.0,1713,No estoy satisfecho con la compra.,2025-07-12,Retail,6
714,26.0,7387.43,92.02,55.0,64.0,web,15.0,1714,"El servicio fue regular, podría mejorar.",2025-02-17,Electrónica,6
715,1.0,4738.52,35.69,38.0,47.0,tienda_fisica,11.0,1715,"Buen producto, la calidad es excelente y llegó rápido.",2025-12-18,Servicios,9
716,2.0,1693.95,168.69,13.0,5.0,tienda_fisica,10.0,1716,"El servicio fue regular, podría mejorar.",2025-02-12,Retail,6
717,26.0,1740.85,207.61,63.0,14.0,tienda_fisica,5.0,1717,No estoy satisfecho con la compra.,2025-10-31,Electrónica,6
718,,-100,-50.0,,200.0,123,,1718,producto,2025-03-22,,1
719,16.0,6084.51,350.74,5.0,51.0,tienda_fisica,14.0,1719,"El servicio fue regular, podría mejorar.",2025-06-23,Ropa,6
720,12.0,9519.46,167.07,84.0,52.0,tienda_fisica,7.0,1720,"Muy recomendable, volvería a comprar.",2025-05-01,Hogar,5
721,8.0,4639.8,357.55,5.0,11.0,móvil,1.0,1721,No estoy satisfecho con la compra.,2025-10-28,Retail,6
722,5.0,1535.8,55.25,99.0,43.0,web,12.0,1722,"Muy recomendable, volvería a comprar.",2025-06-13,Electrónica,5
723,14.0,1270.05,329.27,86.0,71.0,tienda_fisica,12.0,1723,El producto llegó defectuoso.,2025-10-28,Hogar,4
724,,-100,,-10.0,,WEB,-3.0,1724,,2025-01-26,???,0
725,999.0,,,400.0,,movil,,1725,,2025-03-10,???,0
726,30.0,7527.57,436.7,24.0,1.0,tienda_fisica,14.0,1726,Entrega rápida y buen empaque.,2025-03-26,Hogar,5
727,29.0,9884.27,91.12,114.0,18.0,móvil,4.0,1727,"Muy recomendable, volvería a comprar.",2025-09-20,Electrónica,5
728,14.0,432.57,24.43,47.0,44.0,móvil,13.0,1728,Excelente atención y variedad de productos.,2025-11-11,Servicios,6
729,25.0,8252.02,260.52,28.0,19.0,web,6.0,1729,"Muy recomendable, volvería a comprar.",2025-12-15,Electrónica,5
730,17.0,3937.37,273.79,76.0,26.0,tienda_fisica,7.0,1730,Relación calidad-precio aceptable.,2025-01-21,Ropa,3
731,18.0,9968.06,239.09,37.0,43.0,tienda_fisica,1.0,1731,Relación calidad-precio aceptable.,2025-07-28,Ropa,3
732,30.0,4662.25,444.5,74.0,30.0,web,15.0,1732,El producto llegó defectuoso.,2025-06-11,Hogar,4
733,10.0,8920.56,429.04,105.0,30.0,web,11.0,1733,Relación calidad-precio aceptable.,2025-10-24,Hogar,3
734,0.0,-100,-50.0,,-1.0,movil,,1734,producto,2025-01-02,,1
735,1.0,5042.43,477.25,102.0,40.0,web,13.0,1735,El producto llegó defectuoso.,2025-11-04,Retail,4
736,18.0,6629.82,158.03,15.0,31.0,móvil,15.0,1736,No estoy satisfecho con la compra.,2025-07-19,Ropa,6
737,1.0,6866.59,58.24,83.0,32.0,móvil,8.0,1737,No estoy satisfecho con la compra.,2025-01-11,Servicios,6
738,,,-50.0,,-1.0,movil,50.0,1738,ok,2025-03-25,,1
739,3.0,9829.0,439.15,110.0,1.0,móvil,4.0,1739,"El servicio fue regular, podría mejorar.",2025-02-03,Retail,6
740,25.0,4540.35,78.29,99.0,69.0,móvil,8.0,1740,"El servicio fue regular, podría mejorar.",2025-09-19,Servicios,6
741,,-100,,-10.0,,123,-3.0,1741,,2025-10-07,electronica,0
742,3.0,1664.81,184.21,67.0,69.0,tienda_fisica,4.0,1742,"El servicio fue regular, podría mejorar.",2025-09-03,Electrónica,6
743,11.0,8542.39,400.48,56.0,14.0,tienda_fisica,13.0,1743,"Buen producto, la calidad es excelente y llegó rápido.",2025-09-20,Retail,9
744,7.0,6229.7,252.04,76.0,9.0,móvil,12.0,1744,Excelente atención y variedad de productos.,2025-04-27,Servicios,6
745,13.0,3256.03,197.06,116.0,6.0,móvil,1.0,1745,"Muy recomendable, volvería a comprar.",2025-08-20,Ropa,5
746,,abc,,,200.0,123,-3.0,1746,,2025-06-11,electronica,0
747,20.0,5229.12,387.74,76.0,18.0,web,8.0,1747,"El servicio fue regular, podría mejorar.",2025-09-11,Servicios,6
748,20.0,8117.75,397.35,82.0,41.0,tienda_fisica,4.0,1748,"El servicio fue regular, podría mejorar.",2025-06-09,Retail,6
749,28.0,1110.41,470.74,86.0,18.0,móvil,12.0,1749,"Buen producto, la calidad es excelente y llegó rápido.",2025-05-13,Retail,9
750,28.0,4149.7,55.71,68.0,47.0,web,2.0,1750,Entrega rápida y buen empaque.,2025-09-13,Retail,5
751,-5.0,,,-10.0,200.0,movil,-3.0,1751,,2025-03-12,???,0
